Date,Open,High,Low,Close,Adj Close,Volume
1989-10-01,9.28348,9.830909,8.485147,8.644813000000001,3.260889,124180500
1989-11-01,8.667622999999999,8.713242,7.9149080000000005,8.143003,3.1197220000000003,95919500
1989-12-01,8.188622,8.393908,7.549955000000001,7.960527000000001,3.049813,88089000
1990-01-01,7.983336,8.371099000000001,7.5727649999999995,7.869289,3.0148580000000003,97138900
1990-02-01,7.8464789999999995,8.576385,7.709622,8.393908,3.271616,71285100
1990-03-01,8.348289,8.964147,8.32548,8.622003999999999,3.360518,93952200
1990-04-01,8.599194,8.872909,7.983336,8.051764,3.138262,71846700
1990-05-01,8.097384,8.895717999999999,8.051764,8.416718,3.334286,84653500
1990-06-01,8.439527,8.78167,7.892098,7.983336,3.162602,85319700
1990-07-01,8.006145,8.257050999999999,7.435907,7.5727649999999995,2.9999540000000002,90193300
1990-08-01,7.5727649999999995,7.595574000000001,6.044526,6.36386,2.567023,133435900
1990-09-01,6.295431,6.523526,5.542717,5.633955,2.272598,71562100
1990-10-01,5.679574,6.021717,4.995287,5.063716,2.042578,142218400
1990-11-01,5.040907,5.383049,4.744383,4.995287,2.063725,126035000
1990-12-01,5.063716,5.177764,4.561906,4.85843,2.007184,130152100
1991-01-01,4.812811,5.109335,4.561906,5.109335,2.110843,121844200
1991-02-01,5.200573,5.998907,5.177764,5.953288,2.528468,183870100
1991-03-01,5.930479,6.432288,5.83924,5.907669,2.509092,136668200
1991-04-01,5.88486,6.272622,5.588336,5.930479,2.51878,123556300
1991-05-01,5.907669,6.751622,5.725193,6.728812,2.893183,132527100
1991-06-01,6.614764,6.888478999999999,6.249812,6.569145,2.8245310000000003,95828300
1991-07-01,6.637574000000001,6.774431,5.953288,6.112955,2.6283849999999997,69044200
1991-08-01,6.112955,6.112955,5.33743,5.679574,2.471332,115635300
1991-09-01,5.656764,5.725193,5.291811,5.474288,2.3820069999999998,94069700
1991-10-01,5.519907,5.748002,4.904049,4.949668,2.153731,101282400
1991-11-01,4.949668,5.018097,4.311001999999999,4.37943,1.9334759999999998,188831300
1991-12-01,4.311001999999999,5.246192,4.265383,5.1321449999999995,2.265792,145971000
1992-01-01,5.109335,6.135764,5.063716,5.565526,2.4571259999999997,205879900
1992-02-01,5.519907,7.207812,5.497097,6.706003,2.997817,208924400
1992-03-01,6.706003,7.413098,6.432288,7.002526,3.130373,189438700
1992-04-01,6.911288000000001,8.462337,6.888478999999999,8.279860000000001,3.7013870000000004,219910700
1992-05-01,8.302669999999999,8.416718,7.755241000000001,8.097384,3.653604,146568600
1992-06-01,8.074574,8.918528,7.983336,8.371099000000001,3.777105,179674700
1992-07-01,8.348289,8.439527,7.435907,8.348289,3.7668120000000003,206552900
1992-08-01,8.302669999999999,8.348289,7.048145,7.435907,3.3859209999999997,153236000
1992-09-01,7.458717,7.823669000000001,6.911288000000001,7.207812,3.282057,185360300
1992-10-01,7.253431,7.344669000000001,6.272622,6.660384,3.032786,203435500
1992-11-01,6.728812,7.755241000000001,6.706003,7.664003,3.525258,121377400
1992-12-01,7.686812,7.960527000000001,7.139384,7.823669000000001,3.598701,144461100
1993-01-01,7.892098,8.872909,7.8464789999999995,8.416718,3.871488,170552600
1993-02-01,8.462337,9.28348,8.165811999999999,8.371099000000001,3.882861,178260200
1993-03-01,8.393908,9.76248,8.371099000000001,9.488766,4.401281,190074600
1993-04-01,9.511575,10.195861,9.306289999999999,9.990575,4.634041000000001,191109100
1993-05-01,9.990575,10.309909,9.123813,9.488766,4.4348279999999995,167623000
1993-06-01,9.557194,10.218671,9.078194,9.534385,4.456151,179667500
1993-07-01,9.511575,9.808099,8.827289,9.625623,4.498794999999999,166282600
1993-08-01,9.739671000000001,10.036194,8.941336999999999,9.306289999999999,4.38278,158973200
1993-09-01,9.28348,10.538003999999999,9.215050999999999,10.081814,4.748012,163485400
1993-10-01,10.104623,11.541623,9.990575,11.290719000000001,5.317341000000001,201088900
1993-11-01,11.290719000000001,11.815338,10.697671000000001,11.085433,5.256149,170141900
1993-12-01,11.267909,12.066241999999999,11.19948,11.769719,5.580601000000001,146864600
1994-01-01,11.655671,12.6821,11.404766,12.225909,5.796905000000001,206130600
1994-02-01,12.225909,12.796147,11.131052,11.336338,5.407157,232033900
1994-03-01,11.404766,12.020622999999999,10.401147,10.72048,5.113408,231351200
1994-04-01,10.538003999999999,11.22229,9.76248,10.652052000000001,5.080769999999999,236285700
1994-05-01,10.857337,11.176671,10.401147,10.538003999999999,5.0657559999999995,183300000
1994-06-01,10.538003999999999,11.359147,10.013385000000001,10.766099,5.175404,210564400
1994-07-01,10.880147000000001,11.952195,10.492385,11.632861,5.592068,157251200
1994-08-01,11.67848,11.67848,10.538003999999999,10.674861,5.1683129999999995,172148700
1994-09-01,10.766099,11.039814,9.534385,10.127433,4.903271,198002700
1994-10-01,10.127433,10.948576,9.716861,10.766099,5.212487,191817200
1994-11-01,10.72048,10.857337,9.625623,9.899337,4.835825,126345100
1994-12-01,9.899337,10.309909,9.351909,10.173052,4.969533,135642800
1995-01-01,10.218671,10.674861,8.986956,9.215050999999999,4.50155,202638500
1995-02-01,9.169432,9.808099,9.032575,9.534385,4.704139,200735000
1995-03-01,9.488766,10.173052,9.032575,9.808099,4.839186,217322300
1995-04-01,9.808099,10.309909,9.351909,9.899337,4.884203,153923800
1995-05-01,9.899337,10.857337,9.397528,10.674861,5.3268889999999995,245706500
1995-06-01,10.674861,11.359147,10.492385,10.857337,5.417946,193682000
1995-07-01,10.902957,11.997814,10.401147,10.583623,5.281357,208464700
1995-08-01,10.538003999999999,11.313528,10.218671,11.22229,5.66005,170836400
1995-09-01,11.22229,11.906576,10.902957,11.359147,5.729076,198586700
1995-10-01,11.359147,11.815338,10.492385,10.492385,5.291914,216294700
1995-11-01,10.583623,10.857337,10.127433,10.309909,5.261785,179999200
1995-12-01,10.401147,10.948576,10.173052,10.538003999999999,5.378195,156545600
1996-01-01,10.538003999999999,11.176671,9.944956,10.766099,5.494606,211742400
1996-02-01,10.766099,11.67848,10.583623,11.404766,5.891051,238965200
1996-03-01,11.496004,12.727719,11.313528,12.545243,6.48015,193474100
1996-04-01,12.590862,13.548862,12.089052,13.092671000000001,6.762919999999999,229088700
1996-05-01,13.183909,13.594481,12.773338,13.320767000000002,6.948533,192067200
1996-06-01,13.275147,13.412004999999999,11.496004,11.815338,6.163253,139175200
1996-07-01,11.906576,12.225909,10.902957,11.815338,6.163253,179227600
1996-08-01,11.906576,12.499624,11.815338,12.225909,6.454173,93215300
1996-09-01,12.043433,12.271528,10.948576,11.404766,6.020685,161648500
1996-10-01,11.404766,12.225909,11.22229,11.404766,6.020685,160110600
1996-11-01,11.404766,12.271528,11.085433,11.952195,6.388383999999999,143705300
1996-12-01,11.952195,12.362766,11.313528,11.769719,6.290853,129950600
1997-01-01,11.632861,12.773338,11.450385,11.7241,6.266469,198984400
1997-02-01,11.815338,12.362766,11.587242,11.997814,6.488176,139346400
1997-03-01,12.043433,12.225909,11.22229,11.450385,6.192139,116688100
1997-04-01,11.450385,12.910195,10.948576,12.6821,6.858229,181379400
1997-05-01,12.6821,13.822576999999999,12.408385,13.685719,7.489892,178732400
1997-06-01,13.731339000000002,14.415625,13.503243,13.868196,7.589755,146415800
1997-07-01,13.959434,15.396435,13.936625,14.917435000000001,8.16398,168632100
1997-08-01,14.871815,16.514101,14.370006,15.692957999999999,8.676485000000001,152365300
1997-09-01,15.761387,16.833435,15.738578,16.468483,9.105262,153797700
1997-10-01,16.422863,18.338863,15.145529999999999,15.943863,8.815207000000001,204335200
1997-11-01,16.240387,17.152769,15.350816,15.692957999999999,8.758227999999999,137662500
1997-12-01,15.852625,17.882673,15.852625,17.723007,9.891193,141217300
1998-01-01,17.768625,18.726625,15.556101000000002,18.612579,10.387664,181490200
1998-02-01,18.795054999999998,20.756674,18.202007000000002,20.642628,11.618473,141218100
1998-03-01,20.574198000000003,23.972818,20.505770000000002,23.653484,13.313097,180785800
1998-04-01,23.630676,27.820691999999998,22.627056,25.176008,14.170035,215341900
1998-05-01,26.103365,29.12586,24.66081,28.507621999999998,16.197004,119496300
1998-06-01,28.816741999999998,32.491821,27.889384999999997,32.423126,18.421654,114482900
1998-07-01,32.285740000000004,33.762642,30.808840000000004,31.324038,17.79719,102002900
1998-08-01,31.014919,31.564465000000002,23.905188,24.523424,14.032689999999999,116993700
1998-09-01,24.179958,27.374187,22.325247,25.828592,14.779531,106327200
1998-10-01,25.55382,29.812790000000003,21.329197,29.812790000000003,17.059351,135945400
1998-11-01,29.778444,30.877533000000003,28.370234999999997,30.259295,17.473228,78181700
1998-12-01,30.362334999999998,32.90398,28.782394,32.251396,18.623562,91366000
1999-01-01,32.182701,36.544712,31.530116999999997,33.762642,19.496233,135658900
1999-02-01,33.487869,33.934376,30.980572,32.59486,18.963013,86152800
1999-03-01,32.285740000000004,33.316134999999996,30.362334999999998,31.152306,18.123772,110586400
1999-04-01,31.324038,37.300335,30.774494,35.136501,20.441689,133746400
1999-05-01,35.136501,37.094254,30.705801,31.392731,18.395599,113685800
1999-06-01,31.667503000000004,31.839235,28.919781,31.014919,18.174212,114284300
1999-07-01,31.598809999999997,32.217048999999996,26.481176,26.65291,15.618144000000001,131786700
1999-08-01,27.271146999999996,28.748048999999998,25.416432999999998,28.645008,16.931578,112450100
1999-09-01,28.645008,29.434978000000005,26.687256,27.614613000000002,16.322526999999997,91998000
1999-10-01,28.095465,31.324038,27.271146999999996,30.156256,17.82485,91951100
1999-11-01,30.224949,30.843187,27.511571999999997,27.751998999999998,16.558485,94748800
1999-12-01,27.751998999999998,29.641058,26.65291,29.297591999999998,17.480677,108381700
2000-01-01,28.988474,30.327988,26.000326,27.339840000000002,16.312563,134590100
2000-02-01,27.271146999999996,27.786345,22.634365,22.87479,13.786485999999998,128895800
2000-03-01,23.012176999999998,25.65686,22.119167,25.244701,15.214819,191075200
2000-04-01,25.691206,31.461423999999997,25.65686,30.087563,18.133587,178547400
2000-05-01,30.190603000000003,30.190603000000003,26.240751,26.687256,16.231462,126079200
2000-06-01,26.584217,28.335890000000003,23.355642,24.59708,14.960191,132100600
2000-07-01,24.668582999999998,27.81472,24.668582999999998,26.63492,16.199631,109981900
2000-08-01,26.670671000000002,30.0,23.8125,24.1875,14.868006,182676600
2000-09-01,24.4375,27.125,23.875,25.5,15.674794,183741000
2000-10-01,25.4375,27.0,23.375,26.125,16.058985,109476000
2000-11-01,25.6875,26.75,22.5625,22.75,14.150441,95879500
2000-12-01,23.625,24.8125,21.6875,23.4375,14.578066,116791300
2001-01-01,23.8125,28.74,23.75,28.190001000000002,17.534107000000002,126191800
2001-02-01,27.92,29.0,26.799999,27.809998999999998,17.484667,90557300
2001-03-01,27.809998999999998,31.370001000000002,27.02,28.120001000000002,17.679575,131030200
2001-04-01,27.799999,31.42,27.290001,29.48,18.534628,113711700
2001-05-01,28.799999,29.43,24.049999,24.35,15.466003,145986800
2001-06-01,24.299999,26.15,23.5,24.549999,15.593028,118509600
2001-07-01,24.559998999999998,25.93,24.25,25.469998999999998,16.177367999999998,84425600
2001-08-01,25.15,25.35,19.74,19.870001000000002,12.620508000000001,131204300
2001-09-01,19.93,20.719998999999998,14.7,17.35,11.151268,129333500
2001-10-01,17.35,18.77,15.88,16.049999,10.315728,126336100
2001-11-01,16.030001000000002,19.08,15.97,18.940001000000002,12.288043,110822200
2001-12-01,18.450001,18.459999,14.83,15.72,10.198943,144339500
2002-01-01,15.94,17.15,14.01,15.3,9.926455,344648200
2002-02-01,14.52,15.78,13.9,14.88,9.720495,180655600
2002-03-01,15.0,17.290001,14.93,16.49,10.772243,203611100
2002-04-01,15.91,16.75,14.88,16.0,10.452145,159584500
2002-05-01,15.97,18.23,15.6,17.65,11.530024000000001,181075200
2002-06-01,17.700001,17.84,15.25,16.0,10.517883,149817300
2002-07-01,16.0,16.24,11.52,13.47,8.854743,235272400
2002-08-01,13.37,13.52,10.65,11.77,7.796278,200953900
2002-09-01,11.5,11.51,9.24,9.8,6.491379,235740200
2002-10-01,9.68,9.99,6.9,8.46,5.603783,399858500
2002-11-01,8.43,11.5,8.31,11.38,7.629316,236067200
2002-12-01,11.65,11.91,9.3,9.3,6.234857,186738200
2003-01-01,9.5,10.8,8.92,9.11,6.107476,181561300
2003-02-01,9.11,9.31,8.0,8.32,5.636749,138109200
2003-03-01,8.38,8.42,6.58,7.52,5.094755,338753100
2003-04-01,7.3,10.97,7.3,10.3,6.978186999999999,326044500
2003-05-01,10.32,10.55,9.45,10.5,7.183292,222804200
2003-06-01,10.65,11.71,10.25,10.99,7.5185130000000004,244649400
2003-07-01,10.9,11.65,10.43,11.06,7.566400999999999,198436000
2003-08-01,11.08,11.68,10.45,11.56,7.982169,153898800
2003-09-01,11.73,12.53,10.65,10.77,7.436675,185932300
2003-10-01,10.77,12.51,10.41,12.13,8.375751,242877500
2003-11-01,12.23,13.31,11.96,13.2,9.188687,219813100
2003-12-01,13.29,17.33,12.82,16.0,11.137802,280253200
2004-01-01,16.1,17.34,14.33,14.54,10.121478999999999,254929800
2004-02-01,14.1,14.77,13.3,13.75,9.631976,225828200
2004-03-01,13.88,14.28,12.75,13.57,9.505883,217960600
2004-04-01,13.52,16.23,13.0,15.36,10.759789999999999,267841600
2004-05-01,15.2,15.65,13.89,14.85,10.467837,230621700
2004-06-01,14.86,16.48,14.66,15.65,11.031758,205915100
2004-07-01,15.65,15.77,14.3,14.72,10.376198,185123900
2004-08-01,14.65,15.1,13.61,14.11,10.0135,153879700
2004-09-01,14.12,14.68,13.65,14.05,9.970922,161073600
2004-10-01,14.1,14.32,12.61,13.03,9.247052,222653300
2004-11-01,13.13,14.45,12.88,14.18,10.140349,151039100
2004-12-01,14.16,15.0,13.9,14.64,10.469304,150609800
2005-01-01,14.66,14.75,13.04,13.17,9.418080999999999,201008700
2005-02-01,13.27,13.54,12.49,12.65,9.115117,156431200
2005-03-01,12.57,12.73,10.94,11.33,8.163975,249706600
2005-04-01,11.65,11.69,9.07,9.11,6.564325999999999,338405800
2005-05-01,9.16,10.45,9.07,9.98,7.268210000000001,340305600
2005-06-01,10.04,11.48,9.85,10.24,7.457561999999999,318812500
2005-07-01,10.22,11.19,10.12,10.74,7.821702,200316200
2005-08-01,10.72,11.04,9.64,9.97,7.328156,235811500
2005-09-01,9.97,10.2,9.55,9.86,7.247305,234833000
2005-10-01,10.0,10.0,7.98,8.32,6.115371,418776800
2005-11-01,8.33,8.57,7.57,8.13,6.050044000000001,362280700
2005-12-01,8.24,8.41,7.64,7.72,5.744937999999999,351545800
2006-01-01,7.72,8.96,7.66,8.58,6.384918,598794200
2006-02-01,8.53,8.7,7.96,7.97,6.00059,297568500
2006-03-01,8.0,8.29,7.39,7.96,5.993062,481735400
2006-04-01,8.05,8.05,6.91,6.95,5.232635,615060800
2006-05-01,7.08,7.43,6.75,7.16,5.4666690000000004,551201100
2006-06-01,7.21,7.25,6.17,6.93,5.291065000000001,570531000
2006-07-01,6.98,6.98,6.06,6.67,5.092555,547360400
2006-08-01,6.68,8.47,6.47,8.37,6.437222,900324300
2006-09-01,8.42,9.48,7.61,8.09,6.221878,976324100
2006-10-01,8.1,8.67,7.81,8.28,6.368003,562889900
2006-11-01,8.33,9.19,8.0,8.13,6.252641000000001,423233000
2006-12-01,8.1,8.15,6.85,7.51,5.775811,1949105900
2007-01-01,7.56,8.62,7.43,8.13,6.252641000000001,1253117800
2007-02-01,8.17,8.97,7.6,7.91,6.083443,804246600
2007-03-01,7.77,8.23,7.44,7.89,6.068061,1042261300
2007-04-01,7.9,8.38,7.67,8.04,6.183424,696489400
2007-05-01,8.04,8.98,7.96,8.34,6.414149,774390500
2007-06-01,8.37,9.7,8.05,9.42,7.244756,923970500
2007-07-01,9.57,9.64,7.9,8.51,6.544892,1322019100
2007-08-01,8.48,8.87,7.49,7.81,6.006533999999999,963134100
2007-09-01,7.78,9.0,7.5,8.49,6.52951,843237500
2007-10-01,8.56,9.24,8.13,8.87,6.821762,1072907700
2007-11-01,8.77,8.99,6.87,7.51,5.775811,1009426900
2007-12-01,7.52,7.52,6.65,6.73,5.175925,757103000
2008-01-01,6.73,6.94,5.5,6.64,5.106708,1158120600
2008-02-01,6.69,6.93,6.01,6.53,5.02211,763577100
2008-03-01,6.42,6.42,4.95,5.72,4.399151,1295999800
2008-04-01,5.77,8.79,5.77,8.26,6.352623,1884881200
2008-05-01,8.28,8.68,6.59,6.8,5.229761,1053065500
2008-06-01,6.85,6.93,4.46,4.81,3.699286,1298279800
2008-07-01,4.71,6.33,4.3,4.8,3.691596,1473192300
2008-08-01,4.8,5.5,4.24,4.46,3.430108,1026615100
2008-09-01,4.67,5.7,4.17,5.2,3.999228,1435125400
2008-10-01,4.75,5.47,1.8,2.19,1.684291,1674304400
2008-11-01,2.25,2.74,1.01,2.69,2.068833,1661350900
2008-12-01,3.0,3.54,2.02,2.29,1.7611990000000002,2541585300
2009-01-01,2.3,2.85,1.8,1.87,1.438184,1017368400
2009-02-01,1.86,2.16,1.5,2.0,1.538165,574172400
2009-03-01,1.91,2.99,1.65,2.63,2.022686,963893100
2009-04-01,2.56,5.99,2.4,5.98,4.599113,2468701200
2009-05-01,5.99,6.54,4.71,5.75,4.422225,2367699800
2009-06-01,5.95,6.53,5.21,6.07,4.668332,1823650100
2009-07-01,6.12,8.0,5.24,8.0,6.152661,1857588800
2009-08-01,8.65,8.86,7.13,7.6,5.845027,1711751600
2009-09-01,7.51,7.77,6.75,7.21,5.545083999999999,1410174900
2009-10-01,7.18,7.98,6.61,7.0,5.383579,1469989800
2009-11-01,7.73,9.14,7.24,8.89,6.837144,2284758600
2009-12-01,9.01,10.37,8.76,10.0,7.690824,1313338600
2010-01-01,10.17,12.14,10.05,10.84,8.336856,2556631300
2010-02-01,11.14,11.88,10.49,11.74,9.02903,1612414400
2010-03-01,11.81,14.54,11.75,12.57,9.667367,3180990000
2010-04-01,12.84,14.57,12.34,13.02,10.013453,2545750200
2010-05-01,13.18,13.49,10.17,11.73,9.021339,2714125100
2010-06-01,11.5,12.15,9.75,10.08,7.752353,1788548000
2010-07-01,10.23,13.18,10.02,12.77,9.821183,1740320300
